"parameter","true","point","lwr","upr","lwr_exact","upr_exact","time","implementation","method","replicate"
"mu",15,15.1642086378525,10.3195411487537,22.2832798762658,9.32821289584265,21.0002043798623,1.02,"Full","Fixed",106
"beta",0.1,0.103216136170321,0.0702407029450494,0.1516723255783,0.0634929118247193,0.142939360515922,1.02,"Full","Fixed",106
"mu",15,15.1641859406047,10.3195226926613,22.2832530233944,9.32819909493086,21.0001727862785,0.448999999999998,"Full","Adaptive",106
"beta",0.1,0.103216001600699,0.070240596009445,0.151672160996511,0.0634928301390194,0.142939173062378,0.448999999999998,"Full","Adaptive",106
"mu",15,20.5877826496246,13.9822475993218,30.3139242398155,12.622223783067,28.5533415161822,1.753,"Bessel","Fixed",107
"beta",0.1,0.137767648258876,0.0935652665634217,0.202852250668426,0.0844643685255538,0.191070927992198,1.753,"Bessel","Fixed",107
"mu",15,20.5877813689119,13.9822465467621,30.3139227502943,12.6222230037037,28.5533397341202,0.950999999999993,"Bessel","Adaptive",107
"beta",0.1,0.137767641805493,0.093565261506923,0.202852242626847,0.084464364608059,0.191070919002928,0.950999999999993,"Bessel","Adaptive",107
"mu",15,20.5877813690138,13.9822465468386,30.3139227504285,12.6222230037366,28.5533397342909,1.14200000000001,"Full","Fixed",107
"beta",0.1,0.137767641806177,0.0935652615074281,0.202852242627764,0.0844643646082805,0.191070919004073,1.14200000000001,"Full","Fixed",107
"mu",15,20.5877812627381,13.9822464597289,30.3139226263194,12.6222229390672,28.5533395864091,0.498000000000005,"Full","Adaptive",107
"beta",0.1,0.137767641243757,0.093565261064125,0.20285224193262,0.0844643642667266,0.191070918220788,0.498000000000005,"Full","Adaptive",107
"mu",15,23.6983402946587,16.0835790427477,34.9183058838316,14.5127250214277,32.8839555678898,1.533,"Bessel","Fixed",108
"beta",0.1,0.151760819767903,0.102996946116112,0.223611934966128,0.0929374385406366,0.210584200995169,1.533,"Bessel","Fixed",108
"mu",15,23.6979412149147,16.0832547917711,34.9178338027007,14.5124823115494,32.8834001182801,0.978999999999999,"Bessel","Adaptive",108
"beta",0.1,0.151758521660527,0.102995111466163,0.223609145800622,0.0929360419786383,0.210581001342415,0.978999999999999,"Bessel","Adaptive",108
"mu",15,23.6979412149524,16.0832547918231,34.917833802699,14.5124823115981,32.8834001183068,1.021,"Full","Fixed",108
"beta",0.1,0.15175852166076,0.102995111466505,0.223609145800567,0.0929360419789454,0.210581001342575,1.021,"Full","Fixed",108
"mu",15,23.6981040542727,16.0833877930364,34.9180249207378,14.5125813694397,32.8836267391057,0.436999999999998,"Full","Adaptive",108
"beta",0.1,0.151759392512711,0.102995801745232,0.223610213480311,0.0929365710313836,0.210582213994038,0.436999999999998,"Full","Adaptive",108
"mu",15,14.7561165675371,10.0453092096439,21.6760849875781,9.08256779329455,20.4296653417796,4.09399999999999,"Bessel","Fixed",109
"beta",0.1,0.0876667642953617,0.0596797710328483,0.128778335255146,0.053959760448982,0.121373768141742,4.09399999999999,"Bessel","Fixed",109
"mu",15,14.756096444223,10.0452929923382,21.6760608612698,9.08255556824144,20.4296373202045,1.113,"Bessel","Adaptive",109
"beta",0.1,0.0876666473774981,0.0596796771593091,0.128778194323925,0.05395968943836,0.121373605316636,1.113,"Bessel","Adaptive",109
"mu",15,14.7560964442087,10.0452929923281,21.6760608612496,9.08255556823299,20.4296373201843,1.151,"Full","Fixed",109
"beta",0.1,0.0876666473774153,0.059679677159247,0.128778194323815,0.0539596894383111,0.12137360531652,1.151,"Full","Fixed",109
"mu",15,14.7561261661655,10.0453178327772,21.6760945802342,9.08257367553707,20.4296786567938,0.456000000000003,"Full","Adaptive",109
"beta",0.1,0.087666741241621,0.059679747152869,0.128778319054186,0.0539597461073425,0.1213737363759,0.456000000000003,"Full","Adaptive",109
"mu",15,19.0503051688142,12.9438480788482,28.037576214912,11.6881024896251,26.4125078480033,1.74799999999999,"Bessel","Fixed",110
"beta",0.1,0.115428038889758,0.0784286401340341,0.1698822284712,0.0708195827665605,0.160036495012955,1.74799999999999,"Bessel","Fixed",110
"mu",15,19.0500126200525,12.9436269540283,28.0371940657031,11.6879252569575,26.4120999831474,0.960999999999999,"Bessel","Adaptive",110
"beta",0.1,0.115424954770787,0.0784260694428369,0.169878718626195,0.0708177042160757,0.160032205325497,0.960999999999999,"Bessel","Adaptive",110
"mu",15,19.050012620151,12.9436269540939,28.0371940658511,11.6879252570374,26.4120999832645,1.01899999999999,"Full","Fixed",110
"beta",0.1,0.115424954771379,0.0784260694432286,0.169878718627091,0.0708177042165575,0.160032205326201,1.01899999999999,"Full","Fixed",110
"mu",15,19.0500127040227,12.9436270229793,28.0371941635179,11.6879253080746,26.4121000999708,0.445999999999998,"Full","Adaptive",110
"beta",0.1,0.115424955156555,0.0784260697451627,0.169878719106851,0.0708177044503252,0.160032205862786,0.445999999999998,"Full","Adaptive",110
"mu",15,15.0884290333314,10.2687998899639,22.1701360561499,9.28286299468392,20.8939950719788,1.503,"Bessel","Fixed",111
"beta",0.1,0.104633552193773,0.07121103966854,0.153742738424359,0.0643735941740516,0.144893510213494,1.503,"Bessel","Fixed",111
"mu",15,15.0884528400909,10.2688183374392,22.1701661891918,9.28287741952636,20.8940282606554,1.107,"Bessel","Adaptive",111
"beta",0.1,0.104633790430793,0.0712112362012015,0.153743014220139,0.0643737392099847,0.1448938416516,1.107,"Bessel","Adaptive",111
"mu",15,15.0884528444831,10.2688183408631,22.1701661947068,9.282877422189,20.8940282667771,1.57600000000001,"Full","Fixed",111
"beta",0.1,0.104633790472089,0.0712112362351093,0.153743014268291,0.0643737392351179,0.14489384170906,1.57600000000001,"Full","Fixed",111
"mu",15,15.0884169746685,10.2687896089807,22.1701228158733,9.28285563650812,20.8939783128289,0.456000000000003,"Full","Adaptive",111
"beta",0.1,0.10463352871656,0.0712110247892464,0.153742701556128,0.0643735801491739,0.144893477283946,0.456000000000003,"Full","Adaptive",111
"mu",15,12.8736757565388,8.771853911628,18.8935576394861,7.93890015527049,17.8084513578071,1.857,"Bessel","Fixed",112
"beta",0.1,0.0889195357277442,0.0605886340510859,0.130497806360364,0.054833532843319,0.123005538612169,1.857,"Bessel","Fixed",112
"mu",15,12.8737085350843,8.77187909086732,18.8935996186782,7.93891994861233,17.8084971215562,1.17399999999999,"Bessel","Adaptive",112
"beta",0.1,0.0889198853993672,0.060588923508163,0.130498209270401,0.0548337456033156,0.123006025195419,1.17399999999999,"Bessel","Adaptive",112
"mu",15,12.8737085350592,8.77187909085588,18.8935996186293,7.93891994859849,17.80849712152,0.97999999999999,"Full","Fixed",112
"beta",0.1,0.0889198853991968,0.060588923508096,0.130498209270045,0.0548337456032215,0.123006025195172,0.97999999999999,"Full","Fixed",112
"mu",15,12.8737069812889,8.77187778205713,18.8935978769666,7.93891900282692,17.8084949597508,0.450999999999993,"Full","Adaptive",112
"beta",0.1,0.0889198806985391,0.0605889201233589,0.130498202762887,0.0548337427886245,0.123006018608454,0.450999999999993,"Full","Adaptive",112
"mu",15,23.1549741616765,15.7165131842459,34.113980762943,14.182526291783,32.1274220315699,1.843,"Bessel","Fixed",113
"beta",0.1,0.150335823698228,0.102040923931203,0.221488193327831,0.0920813711384402,0.208590276258016,1.843,"Bessel","Fixed",113
"mu",15,23.1547238854111,15.716312301887,34.1136793359123,14.1823741635262,32.1270736072959,0.944999999999993,"Bessel","Adaptive",113
"beta",0.1,0.1503341233705,0.102039548906947,0.221486167781735,0.0920803372574113,0.208587909483588,0.944999999999993,"Bessel","Adaptive",113
"mu",15,23.1547238854727,15.7163123019304,34.1136793359994,14.1823741635865,32.1270736073588,1.187,"Full","Fixed",113
"beta",0.1,0.150334123370806,0.102039548907148,0.221486167782199,0.0920803372577454,0.208587909483866,1.187,"Full","Fixed",113
"mu",15,23.1549655540338,15.716506028387,34.1139709322225,14.1825210512591,32.1274100568085,0.513999999999996,"Full","Adaptive",113
"beta",0.1,0.150335789305564,0.102040897650323,0.221488149031933,0.0920813502785666,0.208590228332561,0.513999999999996,"Full","Adaptive",113
"mu",15,14.8489980219533,10.10615302753,21.8176730211123,9.13616645491667,20.5618295889899,1.747,"Bessel","Fixed",114
"beta",0.1,0.0980172931186472,0.0667102009617954,0.144016801205694,0.060307058945331,0.135727527291963,1.747,"Bessel","Fixed",114
"mu",15,14.8490021968989,10.1061561231149,21.817678606725,9.13616897662557,20.5618354171721,0.923999999999992,"Bessel","Adaptive",114
"beta",0.1,0.0980173466707121,0.0667102457745253,0.144016861830171,0.0603070915847185,0.135727601756706,0.923999999999992,"Bessel","Adaptive",114
"mu",15,14.8490021968999,10.1061561231101,21.8176786067385,9.13616897662622,20.5618354171736,1.209,"Full","Fixed",114
"beta",0.1,0.0980173466707098,0.0667102457744921,0.144016861830236,0.060307091584717,0.135727601756703,1.209,"Full","Fixed",114
"mu",15,14.8490117519993,10.1061638919357,21.8176899136732,9.1361747858605,20.5618487181381,0.472999999999999,"Full","Adaptive",114
"beta",0.1,0.0980174016744382,0.0667102894871402,0.144016929095476,0.0603071249681734,0.135727678380703,0.472999999999999,"Full","Adaptive",114
"mu",15,18.9950947935844,12.9067153743637,27.955495705277,11.6548099497241,26.3353796374448,1.569,"Bessel","Fixed",115
"beta",0.1,0.124834193106646,0.0848218461211546,0.183721252026616,0.0765944426718185,0.173073943541474,1.569,"Bessel","Fixed",115
"mu",15,18.9950241218576,12.9066575379172,27.9554129587743,11.6547669487693,26.3352812949459,1.06400000000001,"Bessel","Adaptive",115
"beta",0.1,0.124833820681876,0.0848215523888684,0.183720792029266,0.076594216535878,0.173073424827874,1.06400000000001,"Bessel","Adaptive",115
"mu",15,18.9950241219331,12.9066575379673,27.9554129588878,11.6547669488229,26.3352812950433,1.032,"Full","Fixed",115
"beta",0.1,0.124833820682372,0.0848215523891914,0.183720792030025,0.0765942165362298,0.173073424828513,1.032,"Full","Fixed",115
"mu",15,18.9950241884408,12.9066575921364,27.9554130373213,11.6547669892675,26.3352813876142,0.487000000000009,"Full","Adaptive",115
"beta",0.1,0.124833821058002,0.0848215526875178,0.183720792489506,0.076594216764323,0.17307342535168,0.487000000000009,"Full","Adaptive",115
"mu",15,14.7109122679692,10.0125617829009,21.6139430096169,9.05187669386989,20.3699478420686,1.595,"Bessel","Fixed",116
"beta",0.1,0.0937039412969248,0.063777041456171,0.137673815123764,0.0576574298676744,0.129750452726175,1.595,"Bessel","Fixed",116
"mu",15,14.7108683611501,10.0125259906815,21.613891253865,9.05184999604577,20.3698867262544,0.953000000000003,"Bessel","Adaptive",116
"beta",0.1,0.0937037063244675,0.0637768553992239,0.137673526296953,0.0576572873076265,0.129750125341308,0.953000000000003,"Bessel","Adaptive",116
"mu",15,14.7108683611551,10.0125259906699,21.613891253905,9.05184999605232,20.369886726258,1.048,"Full","Fixed",116
"beta",0.1,0.0937037063244973,0.0637768553991482,0.137673526297205,0.0576572873076668,0.129750125341328,1.048,"Full","Fixed",116
"mu",15,14.7108756947197,10.0125319473712,21.61389994489,9.0518544540773,20.3698969353621,0.456999999999994,"Full","Adaptive",116
"beta",0.1,0.0937037476214306,0.0637768882614834,0.137673576708563,0.0576573123729411,0.12975018286992,0.456999999999994,"Full","Adaptive",116
"mu",15,9.72992373315003,6.64020645895972,14.2573000460211,6.0516353935842,13.4082120727159,1.71900000000001,"Bessel","Fixed",117
"beta",0.1,0.0782882818650198,0.0534394941628801,0.114691487511013,0.0486756210844717,0.107900942645568,1.71900000000001,"Bessel","Fixed",117
"mu",15,9.72993684771457,6.64021728877544,14.2573152267993,6.05164320452525,13.4082304909039,1.28699999999999,"Bessel","Adaptive",117
"beta",0.1,0.0782883651852987,0.0534395604068048,0.114691589465362,0.0486756702971716,0.107901060073426,1.28699999999999,"Bessel","Adaptive",117
"mu",15,9.72993684394657,6.64021728566204,14.2573152224416,6.05164320228171,13.4082304856114,1.32499999999999,"Full","Fixed",117
"beta",0.1,0.0782883651616554,0.0534395603880361,0.114691589436369,0.0486756702832213,0.10790106004009,1.32499999999999,"Full","Fixed",117
"mu",15,9.72992432056555,6.64020580659387,14.2573031682124,6.05163564064696,13.4082130004841,0.381,"Full","Adaptive",117
"beta",0.1,0.0782884194257649,0.0534396132706724,0.114691634932697,0.0486757056824038,0.107901133169126,0.381,"Full","Adaptive",117
"mu",15,11.0880404612146,7.56284276573631,16.2564058354533,6.86066571886822,15.3154152035609,1.744,"Bessel","Fixed",118
"beta",0.1,0.0709394411326816,0.0483888771333735,0.103999195814081,0.0438889224095841,0.0979899598557792,1.744,"Bessel","Fixed",118
"mu",15,11.0880309878048,7.56283474254927,16.2563953030498,6.86065998445039,15.3154019911592,0.935000000000002,"Bessel","Adaptive",118
"beta",0.1,0.0709394167169854,0.0483888597338532,0.103999161621604,0.0438889080806939,0.0979899253532769,0.935000000000002,"Bessel","Adaptive",118
"mu",15,11.0880309878088,7.56283474255798,16.2563953030429,6.86065998445454,15.3154019911631,0.975000000000009,"Full","Fixed",118
"beta",0.1,0.0709394167170122,0.0483888597339075,0.103999161621566,0.0438889080807211,0.0979899253533033,0.975000000000009,"Full","Fixed",118
"mu",15,11.0880090773893,7.56281950603978,16.2563638074509,6.86064697654448,15.3153711782342,0.506,"Full","Adaptive",118
"beta",0.1,0.0709390453792977,0.0483885457331997,0.103998747701015,0.0438886817584543,0.0979894090001411,0.506,"Full","Adaptive",118
"mu",15,12.6586595950955,8.62851480048698,18.5711755093078,7.81171995831989,17.5055992318711,1.595,"Bessel","Fixed",119
"beta",0.1,0.0885870710571682,0.0603844657738895,0.12996172207391,0.0546661721725373,0.122507969941799,1.595,"Bessel","Fixed",119
"mu",15,12.6586596662616,8.62851484189074,18.5711756290061,7.81172000034848,17.5055993321748,0.86099999999999,"Bessel","Adaptive",119
"beta",0.1,0.088587073211488,0.060384467616333,0.129961724429527,0.0546661734888296,0.122507972934146,0.86099999999999,"Bessel","Adaptive",119
"mu",15,12.6586596662399,8.62851484186091,18.5711756290066,7.81172000033422,17.5055993321456,1.021,"Full","Fixed",119
"beta",0.1,0.0885870732113329,0.0603844676161182,0.129961724429534,0.054666173488728,0.122507972933938,1.021,"Full","Fixed",119
"mu",15,12.6586833194677,8.6285335719569,18.571204718188,7.81173431092653,17.5056323280089,0.607000000000014,"Full","Adaptive",119
"beta",0.1,0.0885872702797009,0.0603846282430676,0.12996195694075,0.0546662931257946,0.122508247433607,0.607000000000014,"Full","Adaptive",119
"mu",15,18.9770833767867,12.8942266596048,27.9295302461009,11.643375495095,26.3107912584784,1.78200000000001,"Bessel","Fixed",120
"beta",0.1,0.123105506875064,0.083645633570579,0.181180596954638,0.0755312877492893,0.170679726000838,1.78200000000001,"Bessel","Fixed",120
"mu",15,18.9769293820734,12.8941022295368,27.9293464842599,11.6432818628444,26.3105769013024,0.977000000000004,"Bessel","Adaptive",120
"beta",0.1,0.123104550411386,0.0836448662800645,0.18117944359248,0.0755307064320916,0.17067839439068,0.977000000000004,"Bessel","Adaptive",120
"mu",15,18.9769293820851,12.8941022295562,27.9293464842523,11.6432818628486,26.3105769013217,1.06200000000001,"Full","Fixed",120
"beta",0.1,0.123104550411455,0.0836448662801896,0.181179443592412,0.0755307064321147,0.170678394390795,1.06200000000001,"Full","Fixed",120
"mu",15,18.9769292282494,12.8941021027908,27.9293463060171,11.6432817692068,26.310576687292,0.516999999999996,"Full","Adaptive",120
"beta",0.1,0.123104549696722,0.0836448657236555,0.181179442694077,0.0755307059984167,0.170678393395028,0.516999999999996,"Full","Adaptive",120
"mu",15,17.225376225205,11.7114837692398,25.3352685232911,10.5797415663334,23.8710108840765,1.88799999999999,"Bessel","Fixed",121
"beta",0.1,0.117159662332727,0.07965653127907,0.172319661144037,0.071958864451861,0.162360460213594,1.88799999999999,"Bessel","Fixed",121
"mu",15,17.2236807069519,11.7101110975294,25.3332504383854,10.5787105922906,23.8686508216133,1.19399999999999,"Bessel","Adaptive",121
"beta",0.1,0.117148946292209,0.0796479607519225,0.172306679139223,0.0719523534448878,0.162345539139531,1.19399999999999,"Bessel","Adaptive",121
"mu",15,17.2236807068872,11.7101110974694,25.3332504383247,10.5787105922502,23.8686508215242,1.018,"Full","Fixed",121
"beta",0.1,0.117148946291767,0.079647960751508,0.17230667913882,0.0719523534446121,0.162345539138923,1.018,"Full","Fixed",121
"mu",15,17.2253823330297,11.7114883357338,25.3352766115753,10.579745262382,23.8710194036775,0.421999999999997,"Full","Adaptive",121
"beta",0.1,0.117159739498919,0.0796565957630539,0.172319748640592,0.0719589114706401,0.162360567527199,0.421999999999997,"Full","Adaptive",121
"mu",15,11.2112500580172,7.64927268405566,16.431905758228,6.93891081180024,15.4835893042342,1.89400000000001,"Bessel","Fixed",122
"beta",0.1,0.0787492208501708,0.0537324877753262,0.115413226546281,0.0487353344428801,0.108763107257462,1.89400000000001,"Bessel","Fixed",122
"mu",15,11.2112511526869,7.64927357141127,16.4319070608731,6.93891147175745,15.4835908336163,0.878,"Bessel","Adaptive",122
"beta",0.1,0.0787492280325306,0.0537324935308695,0.115413235236454,0.0487353387688407,0.108763117296221,0.878,"Bessel","Adaptive",122
"mu",15,11.2112511526754,7.64927357140229,16.4319070608587,6.93891147175119,15.4835908335996,1.02000000000001,"Full","Fixed",122
"beta",0.1,0.0787492280324472,0.0537324935308062,0.115413235236346,0.048735338768795,0.108763117296099,1.02000000000001,"Full","Fixed",122
"mu",15,11.211253043122,7.64927516889558,16.4319091706908,6.9389126166516,15.4835934695925,0.419999999999987,"Full","Adaptive",122
"beta",0.1,0.0787492336716833,0.0537324975889752,0.115413243049208,0.048735342089513,0.108763125253854,0.419999999999987,"Full","Adaptive",122
"mu",15,21.7951751344374,14.7980918971777,32.1007372059498,13.3563379450349,30.2340123238399,1.56700000000001,"Bessel","Fixed",123
"beta",0.1,0.138256729093283,0.0938710423582115,0.203629603543028,0.0847253383811508,0.191788119805415,1.56700000000001,"Bessel","Fixed",123
"mu",15,21.7952071298724,14.7981180429483,32.1007747373935,13.3563574097771,30.2340568499677,0.930000000000007,"Bessel","Adaptive",123
"beta",0.1,0.13825689668858,0.0938711750122747,0.203629809464484,0.084725440181994,0.191788353195166,0.930000000000007,"Bessel","Adaptive",123
"mu",15,21.7952071298538,14.7981180429731,32.1007747372847,13.356357409775,30.2340568499325,0.98599999999999,"Full","Fixed",123
"beta",0.1,0.138256896688465,0.093871175012448,0.20362980946377,0.0847254401819829,0.191788353194948,0.98599999999999,"Full","Fixed",123
"mu",15,21.795126581227,14.7980530889904,32.100678368638,13.3563084389041,30.23394472355,0.426000000000002,"Full","Adaptive",123
"beta",0.1,0.138256392053001,0.0938707689138009,0.203629203901226,0.0847251334110968,0.191787650694906,0.426000000000002,"Full","Adaptive",123
"mu",15,16.2697138470187,11.0658146481987,23.9208406320956,9.99893802792827,22.5404896661091,1.849,"Bessel","Fixed",124
"beta",0.1,0.106379599022341,0.0723539184372057,0.156406443943676,0.065378045996895,0.147381152047787,1.849,"Bessel","Fixed",124
"mu",15,16.2697139107361,11.0658147049302,23.9208406968233,9.9989380669304,22.5404897545417,1.03100000000001,"Bessel","Adaptive",124
"beta",0.1,0.106379598903824,0.0723539183061154,0.156406443878548,0.065378045923035,0.147381151884613,1.03100000000001,"Bessel","Adaptive",124
"mu",15,16.2697139107135,11.065814704918,23.9208406967832,9.99893806690925,22.5404897545178,1.13900000000001,"Full","Fixed",124
"beta",0.1,0.106379598903683,0.0723539183060445,0.156406443878288,0.0653780459229006,0.147381151884466,1.13900000000001,"Full","Fixed",124
"mu",15,16.2697136006795,11.0658144374336,23.9208403633351,9.99893787758729,22.5404893237718,0.518000000000001,"Full","Adaptive",124
"beta",0.1,0.106379598638554,0.0723539182101266,0.156406443306008,0.0653780457678989,0.147381151509208,0.518000000000001,"Full","Adaptive",124
"mu",15,13.5256274230502,9.21389276462866,19.8550820875046,8.33594264377452,18.7153122023258,1.34099999999999,"Bessel","Fixed",125
"beta",0.1,0.0889754467400192,0.0606120350113445,0.130611521640946,0.05483561041661,0.123115283063428,1.34099999999999,"Bessel","Fixed",125
"mu",15,13.5256391156944,9.21390222211335,19.8550960361766,8.33594974217012,18.7153284892186,1.081,"Bessel","Adaptive",125
"beta",0.1,0.0889755185875838,0.0606120924675064,0.130611608767236,0.0548356539932266,0.123115383181941,1.081,"Bessel","Adaptive",125
"mu",15,13.5256391156086,9.21390222206363,19.8550960360319,8.33594974211877,18.7153284890984,1.381,"Full","Fixed",125
"beta",0.1,0.0889755185870531,0.0606120924672067,0.130611608766323,0.0548356539929095,0.123115383181197,1.381,"Full","Fixed",125
"mu",15,13.5256274485586,9.21389278592729,19.8550821164988,8.33594265930066,18.7153122378165,0.444000000000003,"Full","Adaptive",125
"beta",0.1,0.0889754468296053,0.0606120350781145,0.130611521760081,0.0548356104705539,0.123115283188657,0.444000000000003,"Full","Adaptive",125
"mu",15,20.4100769619664,13.8622639279028,30.0507365723206,12.5142937998917,28.305860124041,1.739,"Bessel","Fixed",126
"beta",0.1,0.126984902251083,0.0862465094093939,0.186966006046394,0.077859890006468,0.176109914495698,1.739,"Bessel","Fixed",126
"mu",15,20.4099779309988,13.8621834688101,30.0506193761707,12.5142335691308,28.3057222928667,1.05600000000001,"Bessel","Adaptive",126
"beta",0.1,0.126984351519576,0.0862460702122977,0.186965336404951,0.0778595553739609,0.176109147665191,1.05600000000001,"Bessel","Adaptive",126
"mu",15,20.4099779311321,13.8621834689131,30.05061937634,12.5142335692216,28.3057222930426,1.07799999999999,"Full","Fixed",126
"beta",0.1,0.126984351520407,0.0862460702129414,0.186965336406003,0.0778595553745267,0.176109147666287,1.07799999999999,"Full","Fixed",126
"mu",15,20.4099770983691,13.8621827857616,30.0506184050482,12.514233062476,28.3057211342622,0.459000000000003,"Full","Adaptive",126
"beta",0.1,0.126984347504012,0.0862460670559228,0.186965331422753,0.0778595529358991,0.176109142072124,0.459000000000003,"Full","Adaptive",126
"mu",15,12.6824340697524,8.64260597232596,18.6106059270373,7.8232049497596,17.5416631897453,1.61500000000001,"Bessel","Fixed",127
"beta",0.1,0.0828882549492101,0.0564860905440436,0.12163105540413,0.0511286925103552,0.114647817388065,1.61500000000001,"Bessel","Fixed",127
"mu",15,12.6824186734097,8.64259327959206,18.6105880728478,7.82319559953969,17.5416417472797,0.920000000000016,"Bessel","Adaptive",127
"beta",0.1,0.0828881838069015,0.0564860352371824,0.121630965706089,0.0511286495711533,0.11464771804265,0.920000000000016,"Bessel","Adaptive",127
"mu",15,12.6824186733596,8.6425932795591,18.6105880727717,7.82319559950933,17.5416417472098,0.969999999999999,"Full","Fixed",127
"beta",0.1,0.0828881838065729,0.0564860352369652,0.121630965705593,0.0511286495709541,0.114647718042192,0.969999999999999,"Full","Fixed",127
"mu",15,12.6824869833469,8.64264912405632,18.6106683001926,7.82323705305586,17.5417369136379,0.467999999999989,"Full","Adaptive",127
"beta",0.1,0.0828885452666768,0.0564863204992035,0.121631412273044,0.0511288681410611,0.114648222392292,0.467999999999989,"Full","Adaptive",127
"mu",15,15.9682299876728,10.8623901470792,23.4740573194912,9.81613042466916,22.1203295506765,1.39400000000001,"Bessel","Fixed",128
"beta",0.1,0.101615205775353,0.0691238065369577,0.149379071582909,0.0624657193027085,0.140764692247998,1.39400000000001,"Bessel","Fixed",128
"mu",15,15.9682312670095,10.8623913283335,23.4740585281251,9.81613120992889,22.12033132409,0.998999999999995,"Bessel","Adaptive",128
"beta",0.1,0.101615199451273,0.0691238004840752,0.149379066070026,0.0624657154076566,0.140764683494889,0.998999999999995,"Bessel","Adaptive",128
"mu",15,15.9682312669746,10.8623913282856,23.474058528126,9.81613120990565,22.1203313240435,1.03300000000002,"Full","Fixed",128
"beta",0.1,0.101615199451048,0.0691238004837606,0.149379066070044,0.062465715407507,0.140764683494589,1.03300000000002,"Full","Fixed",128
"mu",15,15.9682311701681,10.8623912490957,23.4740584146383,9.81613115101182,22.1203311893243,0.469000000000023,"Full","Adaptive",128
"beta",0.1,0.101615198958625,0.0691238000957937,0.149379065460687,0.062465715108714,0.140764682808537,0.469000000000023,"Full","Adaptive",128
"mu",15,13.7346270508005,9.35417729948935,20.1663892168132,8.46127097601057,19.0079831255904,1.928,"Bessel","Fixed",129
"beta",0.1,0.0899665853236785,0.0612734404691837,0.132096164550666,0.0554237638505005,0.124509406796857,1.928,"Bessel","Fixed",129
"mu",15,13.7345717889917,9.35413212939595,20.1663243171601,8.46123738915451,19.0079061888288,0.907999999999987,"Bessel","Adaptive",129
"beta",0.1,0.0899662932576138,0.0612732101669727,0.132095803377342,0.0554235868942675,0.12450899962096,0.907999999999987,"Bessel","Adaptive",129
"mu",15,13.7345717890339,9.35413212943998,20.1663243171891,8.46123738918312,19.0079061888847,1.05600000000001,"Full","Fixed",129
"beta",0.1,0.0899662932578914,0.061273210167248,0.132095803377563,0.0554235868944556,0.124508999621327,1.05600000000001,"Full","Fixed",129
"mu",15,13.7345663865333,9.35412774162779,20.1663179118895,8.46123410737922,19.0078986656874,0.417000000000002,"Full","Adaptive",129
"beta",0.1,0.0899662619535782,0.0612731852565836,0.132095765154141,0.0554235679110999,0.124508955996056,0.417000000000002,"Full","Adaptive",129
"mu",15,15.0683427175436,10.2547352731532,22.1414737879949,9.26993612988668,20.8667493052004,1.68100000000001,"Bessel","Fixed",130
"beta",0.1,0.0939662324666631,0.0639486611816771,0.138074084442426,0.0578071978103038,0.130125267123022,1.68100000000001,"Bessel","Fixed",130
"mu",15,15.0683278646499,10.2547231570922,22.1414562985595,9.26992709684474,20.866728632455,1.029,"Bessel","Adaptive",130
"beta",0.1,0.093966155396643,0.0639486002148531,0.138073989584767,0.0578071510461421,0.130125159747144,1.029,"Bessel","Adaptive",130
"mu",15,15.0683278646365,10.2547231570815,22.1414562985434,9.269927096831,20.866728632442,1.14600000000002,"Full","Fixed",130
"beta",0.1,0.0939661553965624,0.0639486002147914,0.138073989584663,0.0578071510460581,0.130125159747067,1.14600000000002,"Full","Fixed",130
"mu",15,15.0683278889306,10.2547231766556,22.1414563276758,9.26992711159859,20.8667286662627,0.460000000000008,"Full","Adaptive",130
"beta",0.1,0.0939661555433912,0.0639486003324765,0.138073989762066,0.0578071511352794,0.130125159951503,0.460000000000008,"Full","Adaptive",130
"mu",15,19.1590039016512,13.0176794172117,28.197608708827,11.7547900181386,26.5632177851638,1.75200000000001,"Bessel","Fixed",131
"beta",0.1,0.136287706085529,0.0926013553176699,0.20058387662185,0.0836177749196207,0.188957637251438,1.75200000000001,"Bessel","Fixed",131
"mu",15,19.1590061100053,13.0176806440578,28.1976125517239,11.754791337316,26.5632208826946,0.937000000000012,"Bessel","Adaptive",131
"beta",0.1,0.136287780625735,0.0926014192586903,0.200583957530924,0.0836178203987395,0.18895774085273,0.937000000000012,"Bessel","Adaptive",131
"mu",15,19.1590061087709,13.0176806432503,28.1976125498398,11.7547913365805,26.5632208809613,1.12400000000002,"Full","Fixed",131
"beta",0.1,0.136287780597283,0.0926014192344891,0.200583957499597,0.0836178203814387,0.188957740813127,1.12400000000002,"Full","Fixed",131
"mu",15,19.1590044757367,13.0176798885032,28.1976093778031,11.7547903675262,26.5632185839471,0.459000000000003,"Full","Adaptive",131
"beta",0.1,0.136287709205906,0.0926013577660659,0.200583880503317,0.0836177768139208,0.18895764159789,0.459000000000003,"Full","Adaptive",131
"mu",15,16.4270829084094,11.1720442560714,24.1539548801114,10.0944335072099,22.7597323096089,1.70599999999999,"Bessel","Fixed",132
"beta",0.1,0.111003192071806,0.0754932064357311,0.163216125422092,0.0682113503201945,0.153795033823417,1.70599999999999,"Bessel","Fixed",132
"mu",15,16.4270988011876,11.1720577888519,24.1539723589014,10.0944432033212,22.7597543990539,1.114,"Bessel","Adaptive",132
