"parameter","true","point","lwr","upr","lwr_exact","upr_exact","time","implementation","method","replicate"
"beta",0.1,0.0864098012187751,0.0584305092610286,0.127786901759014,0.0526021466542171,0.120217455783333,2.99100000000001,"Bessel","Fixed",112
"mu",150,132.817620513219,89.8117531860621,196.416612447681,80.8530024471123,184.782238579326,3.065,"Bessel","Adaptive",112
"beta",0.1,0.0864106480440896,0.05843119553759,0.127787905530634,0.0526026615351836,0.120218634552996,3.065,"Bessel","Adaptive",112
"mu",150,132.817606344296,89.8117436018416,196.416591500921,80.8529938235918,184.782218865,1.85900000000001,"Full","Fixed",112
"beta",0.1,0.0864106205564101,0.0584311721238236,0.12778787543609,0.0526026448031994,0.120218596309621,1.85900000000001,"Full","Fixed",112
"mu",150,132.823534760973,89.8165296944794,196.423658834414,80.8565983233101,184.790471198636,1.364,"Full","Adaptive",112
"beta",0.1,0.0864145047436678,0.0584343114973639,0.127792497913324,0.0526050064240537,0.120224003063282,1.364,"Full","Adaptive",112
"mu",150,263.148371759498,177.875157774923,389.301499017067,160.094572192163,366.202171326833,3.541,"Bessel","Fixed",113
"beta",0.1,0.174821024386213,0.118170304702257,0.258630039454076,0.106357857820552,0.243284190951874,3.541,"Bessel","Fixed",113
"mu",150,263.137392716703,177.866296440421,389.288408380044,160.087897757137,366.18688767627,3.46299999999999,"Bessel","Adaptive",113
"beta",0.1,0.174813640408938,0.118164332979937,0.25862126161381,0.106353368874748,0.243273911943129,3.46299999999999,"Bessel","Adaptive",113
"mu",150,263.137732364717,177.866569837847,389.288814964891,160.088103361685,366.187361367749,2.49000000000001,"Full","Fixed",113
"beta",0.1,0.174813876198941,0.118164524152238,0.258621540863878,0.106353511640071,0.24327424075781,2.49000000000001,"Full","Fixed",113
"mu",150,263.137273126938,177.917398287767,389.176242318296,160.087824778519,366.186721475356,1.285,"Full","Adaptive",113
"beta",0.1,0.174813565353925,0.118198349077553,0.258546611439554,0.106353323064905,0.243273807642944,1.285,"Full","Adaptive",113
"mu",150,144.858176284238,97.9474137189629,214.236297209477,88.1736733130841,201.542679255391,2.30500000000001,"Bessel","Fixed",114
"beta",0.1,0.0970352451851706,0.0656114244955889,0.143509135497877,0.059064349892297,0.135006140478044,2.30500000000001,"Bessel","Fixed",114
"mu",150,144.859599102336,97.9485553433597,214.238008702924,88.1745383278184,201.544659876854,3.58999999999997,"Bessel","Adaptive",114
"beta",0.1,0.0970362759444204,0.0656122622568636,0.14351035195676,0.0590649766081817,0.135007575280659,3.58999999999997,"Bessel","Adaptive",114
"mu",150,144.858358287533,97.9475597221968,214.236516205966,88.1737839274616,201.542932647604,2.00800000000001,"Full","Fixed",114
"beta",0.1,0.097035377342691,0.0656115319266448,0.143509291424038,0.0590644302219081,0.135006324463474,2.00800000000001,"Full","Fixed",114
"mu",150,144.858663420842,97.9481429146693,214.23614316357,88.1739694856284,201.543357356056,1.19800000000001,"Full","Adaptive",114
"beta",0.1,0.097035618122168,0.0656119581963451,0.143509071260667,0.0590645766657825,0.135006659578553,1.19800000000001,"Full","Adaptive",114
"mu",150,169.80789263101,114.80530285318,251.161920949421,103.343152233572,236.272633028449,2.53999999999999,"Bessel","Fixed",115
"beta",0.1,0.111984775514522,0.0757117106150195,0.165636066668796,0.0681526607775956,0.155816890251449,2.53999999999999,"Bessel","Fixed",115
"mu",150,169.809476164865,114.80657910078,251.163813269565,103.344114881757,236.274837447972,3.58099999999999,"Bessel","Adaptive",115
"beta",0.1,0.111985849375339,0.0757125800638336,0.165637341241612,0.0681533136097782,0.155818385140899,3.58099999999999,"Bessel","Adaptive",115
"mu",150,169.80956556006,114.80665205439,251.163918115437,103.344169268376,236.274961851744,1.96200000000002,"Full","Fixed",115
"beta",0.1,0.111985900951319,0.0757126212371022,0.165637403737558,0.0681533449862777,0.155818456916361,1.96200000000002,"Full","Fixed",115
"mu",150,169.809863905806,114.807902209064,251.162065719129,103.344350666858,236.275377144754,1.857,"Full","Adaptive",115
"beta",0.1,0.111986091086428,0.0757134423958816,0.165636169747051,0.0681534605873438,0.155818721585513,1.857,"Full","Adaptive",115
"mu",150,115.584277624623,78.167381724944,170.911765741575,70.37512716388,160.793428085366,2.988,"Bessel","Fixed",116
"beta",0.1,0.0758944470884616,0.0513259287899167,0.112223338859381,0.0462094107836084,0.105579483393315,2.988,"Bessel","Fixed",116
"mu",150,115.586609329661,78.1692520687693,170.914571941586,70.3765447517809,160.796673907541,3.727,"Bessel","Adaptive",116
"beta",0.1,0.0758961060967374,0.051327277212486,0.112225296830005,0.0462104195129488,0.105581792680526,3.727,"Bessel","Adaptive",116
"mu",150,115.585527231371,78.1683855939705,170.913266326746,70.375886885291,160.795167577452,1.72,"Full","Fixed",116
"beta",0.1,0.0758953211803126,0.0513266383241301,0.112224372472779,0.0462099422518258,0.105580700108799,1.72,"Full","Fixed",116
"mu",150,115.583648146463,78.1668722521415,170.911018106898,70.3747444227943,160.792551870132,0.951999999999998,"Full","Adaptive",116
"beta",0.1,0.0758940488650385,0.0513256084644822,0.112222861558763,0.0462091686647597,0.105578929065317,0.951999999999998,"Full","Adaptive",116
"mu",150,102.820087124039,69.5428801448467,152.020886885548,62.6145823304463,143.025591917632,2.929,"Bessel","Fixed",117
"beta",0.1,0.0705116098833577,0.0476908815815759,0.104252363627172,0.042939615456342,0.0980836043103734,2.929,"Bessel","Fixed",117
"mu",150,102.820144748489,69.5429330409404,152.020941651633,62.6146174206277,143.02567207635,3.43099999999998,"Bessel","Adaptive",117
"beta",0.1,0.0705115836239968,0.0476908560138147,0.104252341868716,0.0429395994640831,0.0980835677839105,3.43099999999998,"Bessel","Adaptive",117
"mu",150,102.819901580583,69.5427313031971,152.020663596727,62.6144695343831,143.025333626784,1.928,"Full","Fixed",117
"beta",0.1,0.0705114722231282,0.047690769713747,0.104252201105486,0.0429395317586386,0.0980834126876178,1.928,"Full","Fixed",117
"mu",150,102.819868593978,69.5427043690906,152.020624932468,62.6144494662876,143.025287721669,1.10499999999999,"Full","Adaptive",117
"beta",0.1,0.0705114526777309,0.047690754135063,0.104252177364259,0.0429395198696341,0.0980833854858276,1.10499999999999,"Full","Adaptive",117
"mu",150,153.857642606986,104.02823266922,227.555285533399,93.6453590787528,214.06992613522,2.637,"Bessel","Fixed",118
"beta",0.1,0.101166028306173,0.0684016936260044,0.149624442622784,0.0615746406013934,0.140757416010952,2.637,"Bessel","Fixed",118
"mu",150,153.855424125484,104.026441981039,227.5526402907,93.644010184012,214.066838066957,3.328,"Bessel","Adaptive",118
"beta",0.1,0.101164555914368,0.068400503337256,0.149622690974804,0.061573745340168,0.140755366488568,3.328,"Bessel","Adaptive",118
"mu",150,153.858763065444,104.029138785499,227.556617774562,93.6460403041914,214.071485826698,1.96800000000002,"Full","Fixed",118
"beta",0.1,0.101166754915678,0.0684022799034143,0.149625309487061,0.0615750823646498,0.140758427466707,1.96800000000002,"Full","Fixed",118
"mu",150,153.85769255764,104.028467789388,227.55491897744,93.6453894069412,214.069995708339,1.36799999999999,"Full","Adaptive",118
"beta",0.1,0.101166063850548,0.0684018514646993,0.149624202501229,0.0615746621866363,0.14075746551446,1.36799999999999,"Full","Adaptive",118
"mu",150,135.622860554353,91.7080415129238,200.566493423081,82.5586141053224,188.687107003383,3.52700000000002,"Bessel","Fixed",119
"beta",0.1,0.0914696407715332,0.0618517080216579,0.135270236675496,0.0556809283032565,0.12725835323981,3.52700000000002,"Bessel","Fixed",119
"mu",150,135.617575423782,91.703781832094,200.560177523546,82.5554007591988,188.679750088366,4.21000000000001,"Bessel","Adaptive",119
"beta",0.1,0.0914659809877489,0.0618487455321301,0.135265891103727,0.0556787030934686,0.127253258882029,4.21000000000001,"Bessel","Adaptive",119
"mu",150,135.617653912481,91.7038398900012,200.560282696853,82.5554484748698,188.679859350093,1.81700000000001,"Full","Fixed",119
"beta",0.1,0.0914660882671706,0.0618488357869409,0.135266011016238,0.055678768355713,0.127253408178628,1.81700000000001,"Full","Fixed",119
"mu",150,135.620138515278,91.7058876137938,200.563153026356,82.5569589558706,188.683318074685,1.352,"Full","Adaptive",119
"beta",0.1,0.0914680069768355,0.0618504456455451,0.135268165216802,0.0556799350039834,0.127256078949688,1.352,"Full","Adaptive",119
"mu",150,167.919050220918,113.528746595073,248.367116459638,102.194736409103,233.643364032733,2.509,"Bessel","Fixed",120
"beta",0.1,0.109197193046911,0.0738272801695589,0.161512478069604,0.0664568930407927,0.15193749305303,2.509,"Bessel","Fixed",120
"mu",150,167.922576617174,113.531564295972,248.371383875585,102.196880401542,233.648272832805,2.74299999999999,"Bessel","Adaptive",120
"beta",0.1,0.109199790453926,0.0738293985636964,0.161515527244792,0.0664584724085994,0.151941108499253,2.74299999999999,"Bessel","Adaptive",120
"mu",150,167.923380343993,113.532213265545,248.372341691248,102.197369010722,233.649391677264,1.964,"Full","Fixed",120
"beta",0.1,0.109200316037887,0.0738298233349551,0.161516152743231,0.0664587919284977,0.151941840147276,1.964,"Full","Fixed",120
"mu",150,167.921870103212,113.531692974522,248.369012389237,102.196450861534,233.647289344891,1.047,"Full","Adaptive",120
"beta",0.1,0.10919933274655,0.0738294859535094,0.161513982093829,0.066458194136867,0.151940471356233,1.047,"Full","Adaptive",120
"mu",150,175.858865184763,118.894120553537,260.116651017633,107.022160122068,244.695570247459,3.17499999999998,"Bessel","Fixed",121
"beta",0.1,0.117721582094545,0.0795888475219287,0.174124532799955,0.0716416428339211,0.163801521355169,3.17499999999998,"Bessel","Fixed",121
"mu",150,175.858699040715,118.893987842095,260.116449869327,107.022059123847,244.695338957583,2.941,"Bessel","Adaptive",121
"beta",0.1,0.117721455643974,0.0795887443600616,0.174124384426028,0.0716415659549366,0.163801345333012,2.941,"Bessel","Adaptive",121
"mu",150,175.8741897653,118.906484349367,260.1349354062,107.031477410865,244.716902119735,1.77000000000001,"Full","Fixed",121
"beta",0.1,0.117732001801982,0.079597275631995,0.174136917856149,0.0716479780701228,0.163816025533842,1.77000000000001,"Full","Fixed",121
"mu",150,175.858644375665,118.896851915816,260.110022286744,107.022025831578,244.695262919752,1.11600000000001,"Full","Adaptive",121
"beta",0.1,0.117721424934591,0.079590674997459,0.174120069833219,0.0716415472495442,0.163801302619638,1.11600000000001,"Full","Adaptive",121
"mu",150,140.124316529118,94.7488838631163,207.230135936154,85.2954953331588,194.953137725077,2.642,"Bessel","Fixed",122
"beta",0.1,0.0937262759719465,0.063375569394534,0.138612006037884,0.0570524041278608,0.130400147816032,2.642,"Bessel","Fixed",122
"mu",150,140.126453174097,94.7505883697221,207.232727701215,85.2967943367236,194.956112011471,4.221,"Bessel","Adaptive",122
"beta",0.1,0.0937279209313253,0.0633769124203368,0.138613934106544,0.0570534043658059,0.130402437496845,4.221,"Bessel","Adaptive",122
"mu",150,140.128665177052,94.7523930710597,207.235323223724,85.2981393745352,194.959190979569,2.70000000000002,"Full","Fixed",122
"beta",0.1,0.0937292194891011,0.0633779493497099,0.138615507067937,0.0570541938535286,0.130404245124673,2.70000000000002,"Full","Fixed",122
"mu",150,140.124312428167,94.7494586118762,207.228866751599,85.2954927916737,194.953132064661,1.124,"Full","Adaptive",122
"beta",0.1,0.093726361876267,0.0633760397846095,0.138611231317332,0.0570524563887167,0.130400267363817,1.124,"Full","Adaptive",122
"mu",150,182.768211399943,123.562653227805,270.3423585179,111.223061134406,254.313361665479,2.84,"Bessel","Fixed",123
"beta",0.1,0.120488042205258,0.081457398387618,0.178220377790299,0.0733226461073995,0.167653438303117,2.84,"Bessel","Fixed",123
"mu",150,182.767976893443,123.562466201098,270.34207397056,111.222918681764,254.313035105121,3.49299999999999,"Bessel","Adaptive",123
"beta",0.1,0.120487863499194,0.0814572524200868,0.178220168484598,0.0733225375248495,0.167653189473538,3.49299999999999,"Bessel","Adaptive",123
"mu",150,182.768051856086,123.562527741037,270.342161090113,111.222964195586,254.313139516587,1.821,"Full","Fixed",123
"beta",0.1,0.120487903159185,0.0814572838133163,0.178220217125924,0.073322561590947,0.167653244727424,1.821,"Full","Fixed",123
"mu",150,182.768006368723,123.565438983292,270.335657177686,111.222936566442,254.313076171004,1.149,"Full","Adaptive",123
"beta",0.1,0.120487876316956,0.0814592132983406,0.178215916304042,0.0733225452905054,0.167653207343407,1.149,"Full","Adaptive",123
"mu",150,169.064545572308,114.303262679991,250.061283461287,102.891202224075,235.237888920542,3.39600000000002,"Bessel","Fixed",124
"beta",0.1,0.112657858373738,0.0761671339088737,0.166630834088383,0.0685625862526322,0.156753130494844,3.39600000000002,"Bessel","Fixed",124
"mu",150,169.064455689406,114.303190105463,250.061176343224,102.891147603829,235.237763774984,3.23999999999998,"Bessel","Adaptive",124
"beta",0.1,0.112657798150631,0.0761670852389918,0.16663076241299,0.0685625496558193,0.156753046645443,3.23999999999998,"Bessel","Adaptive",124
"mu",150,169.064525356998,114.303247062199,250.061257827901,102.891190040615,235.237860673381,1.875,"Full","Fixed",124
"beta",0.1,0.112657837756722,0.0761671167818174,0.166630810568501,0.0685625737848609,0.156753101728583,1.875,"Full","Fixed",124
"mu",150,169.064735883264,114.304456577275,250.059234566717,102.89131801271,235.238153753819,1.18899999999999,"Full","Adaptive",124
"beta",0.1,0.112657960356628,0.0761679091734343,0.166629439739723,0.0685626482965716,0.156753272416684,1.18899999999999,"Full","Adaptive",124
"mu",150,134.878224473254,91.2044563412698,199.465422709017,82.1058470941772,187.65060185233,3.10599999999999,"Bessel","Fixed",125
"beta",0.1,0.0909180517422535,0.0614786496733716,0.134454679413484,0.0553455065382348,0.126490596946272,3.10599999999999,"Bessel","Fixed",125
"mu",150,134.876799070882,91.2033011232053,199.463733259305,82.1049804137856,187.648617727978,3.09399999999999,"Bessel","Adaptive",125
"beta",0.1,0.0909171301506855,0.0614779078631474,0.13445357596158,0.0553449462155213,0.12648931408585,3.09399999999999,"Bessel","Adaptive",125
"mu",150,134.876029363375,91.2026769923051,199.462821670955,82.1045124244355,187.647546302314,1.90800000000002,"Full","Fixed",125
"beta",0.1,0.090916635785187,0.0614775101655807,0.134452983542006,0.0553446456545805,0.126488625915794,1.90800000000002,"Full","Fixed",125
"mu",150,134.875448282936,91.202213697908,199.462116235235,82.1041591785101,187.646737387361,1.21700000000001,"Full","Adaptive",125
"beta",0.1,0.0909161896745503,0.061477146704904,0.134452458970082,0.0553443744133772,0.126488004935723,1.21700000000001,"Full","Adaptive",125
"mu",150,243.92280620915,164.883423327005,360.850922357102,148.405329444006,339.440282974293,2.673,"Bessel","Fixed",126
"beta",0.1,0.159836642558165,0.108044069767899,0.236456775083985,0.0972463787405315,0.222426906375798,2.673,"Bessel","Fixed",126
"mu",150,243.923383252161,164.883889306293,360.851609866228,148.405680079703,339.44108642462,3.06199999999998,"Bessel","Adaptive",126
"beta",0.1,0.159837022926368,0.108044377224944,0.236457227614674,0.0972466098700379,0.222427435982698,3.06199999999998,"Bessel","Adaptive",126
"mu",150,243.923320640667,164.883838592272,360.8515356044,148.405642407874,339.44099887346,1.89000000000001,"Full","Fixed",126
"beta",0.1,0.159836983042685,0.108044345069164,0.236457179983212,0.0972465858806917,0.222427380204678,1.89000000000001,"Full","Fixed",126
"mu",150,243.922301227153,164.914929671633,360.78048939789,148.40502264788,339.439579806427,1.35000000000002,"Full","Adaptive",126
"beta",0.1,0.159836333188973,0.108064778690335,0.236410546682418,0.0972461908055462,0.2224264755724,1.35000000000002,"Full","Adaptive",126
"mu",150,189.35065884499,128.010248255157,280.084387724695,115.225208152445,263.476109537536,2.654,"Bessel","Fixed",127
"beta",0.1,0.129344490859077,0.0874431619880826,0.191324249206289,0.0787097651179015,0.179979216600252,2.654,"Bessel","Fixed",127
"mu",150,189.350750763313,128.010322411583,280.084497399766,115.225263999386,263.47623752724,4.69499999999999,"Bessel","Adaptive",127
"beta",0.1,0.129344554674937,0.0874432136096422,0.191324325049886,0.0787098038915739,0.1799793054583,4.69499999999999,"Bessel","Adaptive",127
"mu",150,189.35102415786,128.010537589131,280.084835396199,115.225430223591,263.47661809213,1.73099999999999,"Full","Fixed",127
"beta",0.1,0.129344800033386,0.0874434157054855,0.191324608727825,0.0787099531006814,0.17997964696609,1.73099999999999,"Full","Fixed",127
"mu",150,189.350956754106,128.013411443829,280.078348192662,115.225389153739,263.476524354473,1.131,"Full","Adaptive",127
"beta",0.1,0.129344668986891,0.0874453056616043,0.191320085952588,0.078709873319153,0.17997946465463,1.131,"Full","Adaptive",127
"mu",150,156.81497554723,106.026901590017,231.93110604105,95.4434440269747,218.186507067485,2.85399999999998,"Bessel","Fixed",128
"beta",0.1,0.103798411277952,0.0701810825835938,0.153518723097406,0.0631755852546899,0.144421237301215,2.85399999999998,"Bessel","Fixed",128
"mu",150,156.822374822838,106.032952267393,231.939757586451,95.4479432044097,218.196806441267,3.33099999999999,"Bessel","Adaptive",128
"beta",0.1,0.103802574659292,0.0701843971300427,0.153523787999963,0.0631781163991703,0.144427032919414,3.33099999999999,"Bessel","Adaptive",128
"mu",150,156.811365865093,106.024034673797,231.926699829252,95.4412495775331,218.181482152653,1.99799999999999,"Full","Fixed",128
"beta",0.1,0.103795533102273,0.0701787252293507,0.153515366042573,0.0631738351693824,0.144417231035163,1.99799999999999,"Full","Fixed",128
"mu",150,156.810895945401,106.024253892891,231.924830256677,95.4409638940689,218.180827996734,0.943999999999988,"Full","Adaptive",128
"beta",0.1,0.103795199731967,0.070178851706802,0.153514103257332,0.0631736324843495,0.144416766979585,0.943999999999988,"Full","Adaptive",128
"mu",150,133.841952398241,90.5049936749381,197.93016378867,81.475806595685,186.208098200797,2.79400000000001,"Bessel","Fixed",129
"beta",0.1,0.090148239304141,0.0609589493213461,0.133314388455034,0.0548774160782658,0.125419062530016,2.79400000000001,"Bessel","Fixed",129
"mu",150,133.835811535208,90.5000299046045,197.92285669042,81.472072928509,186.199550141907,3.738,"Bessel","Adaptive",129
"beta",0.1,0.0901441391282049,0.060955639820253,0.133309499221518,0.0548749231830132,0.125413355073397,3.738,"Bessel","Adaptive",129
"mu",150,133.833946336611,90.4985218708511,197.920638058509,81.4709388494562,186.196953823765,1.84399999999999,"Full","Fixed",129
"beta",0.1,0.0901428974581004,0.0609546378427324,0.133308018056093,0.0548741682327029,0.125411626683498,1.84399999999999,"Full","Fixed",129
"mu",150,133.834492121311,90.4992109408247,197.920745332036,81.4712706632207,186.197713579401,1.12199999999999,"Full","Adaptive",129
"beta",0.1,0.090143310015607,0.0609551454647024,0.13330812810996,0.0548744190855021,0.125412200945712,1.12199999999999,"Full","Adaptive",129
"mu",150,146.338754267841,98.9477596916927,216.427648967393,89.0738586301535,203.603649905529,2.626,"Bessel","Fixed",130
"beta",0.1,0.0969201885055197,0.0655331221123036,0.143340079598953,0.058993635777079,0.13484674123396,2.626,"Bessel","Fixed",130
"mu",150,146.339349487892,98.948239108591,216.428360943718,89.0742204482042,203.60447852758,3.56899999999999,"Bessel","Adaptive",130
"beta",0.1,0.0969205965577278,0.0655334526419846,0.143340563611442,0.0589938838321049,0.134847309283351,3.56899999999999,"Bessel","Adaptive",130
"mu",150,146.33945959407,98.9483260030369,216.428496563217,89.074287392372,203.604631795767,1.887,"Full","Fixed",130
"beta",0.1,0.0969206899342829,0.0655335294244223,0.143340671864328,0.0589939406187553,0.13484743924981,1.887,"Full","Fixed",130
"mu",150,146.343208086022,98.9513574790803,216.432953508863,89.0765664873053,203.609849684738,1.67700000000002,"Full","Adaptive",130
"beta",0.1,0.0969231617259672,0.0655355269930416,0.143343613914258,0.0589954434685351,0.134850879983399,1.67700000000002,"Full","Adaptive",130
"mu",150,171.676052540309,116.068781116223,253.924153699099,104.478999292565,238.873105788053,3.607,"Bessel","Fixed",131
"beta",0.1,0.115326581445944,0.0779713963973092,0.17057819921854,0.0701857110704221,0.160467451821466,3.607,"Bessel","Fixed",131
"mu",150,171.668010399405,116.06229811862,253.914546516827,104.474109665042,238.861911133767,2.76899999999998,"Bessel","Adaptive",131
"beta",0.1,0.115321040486588,0.0779669110829343,0.170571620629719,0.0701823420825548,0.160459738890622,2.76899999999998,"Bessel","Adaptive",131
"mu",150,171.669717735523,116.063677809334,253.916578757806,104.475147710253,238.864287760793,2.88499999999999,"Full","Fixed",131
"beta",0.1,0.115322182727489,0.0779678335021084,0.170572981595964,0.0701830365521134,0.160461328902864,2.88499999999999,"Full","Fixed",131
"mu",150,171.668813115775,116.063835058702,253.913558703913,104.474597648168,238.863028583382,1.18200000000002,"Full","Adaptive",131
"beta",0.1,0.115321589816142,0.0779679555733799,0.170570960594266,0.0701826760348316,0.160460503597452,1.18200000000002,"Full","Adaptive",131
"mu",150,195.272632787525,132.011488742132,288.849110627457,118.825812422487,271.719453152562,3.15199999999999,"Bessel","Fixed",132
"beta",0.1,0.130191690780204,0.0880143789758976,0.192580764023228,0.0792232542101688,0.181160127350239,3.15199999999999,"Bessel","Fixed",132
"mu",150,195.273655786097,132.012316416144,288.85032608521,118.826434426937,271.720877145257,2.75999999999999,"Bessel","Adaptive",132
"beta",0.1,0.130192360384667,0.0880149190962229,0.192581563177946,0.0792236613375183,0.181161059431816,2.75999999999999,"Bessel","Adaptive",132
"mu",150,195.27402317972,132.012615977481,288.850757531373,118.826657733941,271.721388625498,1.797,"Full","Fixed",132
"beta",0.1,0.130192577605681,0.0880150927455856,0.192581825853515,0.0792237933481394,0.181161361863223,1.797,"Full","Fixed",132
"mu",150,195.273697706305,132.018383007918,288.837176665057,118.826459948999,271.72093546361,1.16800000000001,"Full","Adaptive",132
"beta",0.1,0.130192390727239,0.0880189791122261,0.192572769807547,0.0792236798100803,0.181161101644397,1.16800000000001,"Full","Adaptive",132
"mu",150,165.684075919746,112.021269009367,245.053580057951,100.835875821035,230.532276018458,2.78899999999999,"Bessel","Fixed",133
"beta",0.1,0.109586744457572,0.0740931661890613,0.162083160681317,0.0666948546166121,0.152478634298532,2.78899999999999,"Bessel","Fixed",133
"mu",150,165.666556262238,112.007142229609,245.0326587882,100.825223854857,230.507888669618,2.85599999999999,"Bessel","Adaptive",133
"beta",0.1,0.10957489791405,0.0740835791922101,0.162069089854893,0.0666876517525311,0.152462144075568,2.85599999999999,"Bessel","Adaptive",133
"mu",150,165.667288121483,112.007734004415,245.033529135092,100.825668833804,230.508907409161,1.77799999999999,"Full","Fixed",133
"beta",0.1,0.109575376307898,0.0740839652700284,0.162069660408349,0.0666879426182082,0.152462809997588,1.77799999999999,"Full","Fixed",133
"mu",150,165.667991885867,112.009335515336,245.032107450884,100.826096802057,230.509886969677,1.04500000000002,"Full","Adaptive",133
"beta",0.1,0.109575837054264,0.0740850232857894,0.162068708810754,0.0666882228017283,0.152463451306799,1.04500000000002,"Full","Adaptive",133
"mu",150,186.349462683852,125.982406858118,275.642632242049,113.400480901248,259.298444466456,2.78700000000001,"Bessel","Fixed",134
"beta",0.1,0.128194070911562,0.0866661878172463,0.18962089173153,0.078010792629559,0.178377349193564,2.78700000000001,"Bessel","Fixed",134
"mu",150,186.361665471147,125.992270805397,275.657150515395,113.407900188853,259.315430753441,3.786,"Bessel","Adaptive",134
"beta",0.1,0.128202404292796,0.0866729159061952,0.189630824053985,0.0780158592876462,0.178388949297946,3.786,"Bessel","Adaptive",134
"mu",150,186.349653649289,125.982562674523,275.642856265159,113.400597085556,259.298710213022,1.779,"Full","Fixed",134
"beta",0.1,0.128194186218391,0.0866662799021976,0.189621031371611,0.0780108627806831,0.178377509656099,1.779,"Full","Fixed",134
"mu",150,186.35763758113,125.992486282537,275.644763505499,113.405451291326,259.309823870934,1.86500000000001,"Full","Adaptive",134
"beta",0.1,0.128199689852528,0.0866731255620099,0.189622335316912,0.0780142089792516,0.178385170725804,1.86500000000001,"Full","Adaptive",134
"mu",150,214.942709702433,145.30231764272,317.960299627328,130.78528804076,299.100131364106,2.33500000000001,"Bessel","Fixed",135
"beta",0.1,0.141674988183026,0.0957729892517292,0.209576859127826,0.086204385174728,0.197145591191323,2.33500000000001,"Bessel","Fixed",135
"mu",150,214.942615759456,145.30224453886,317.960181662309,130.785230894011,299.100000624901,3.422,"Bessel","Adaptive",135
"beta",0.1,0.141674898441734,0.0957729149044983,0.209576756314565,0.0862043305796727,0.197145466303795,3.422,"Bessel","Adaptive",135
"mu",150,214.943670980608,145.303104168999,317.96142249573,130.785872401915,299.101469559302,1.90499999999997,"Full","Fixed",135
"beta",0.1,0.141675523037131,0.0957734148084487,0.209577510293325,0.0862047102567646,0.197146335817497,1.90499999999997,"Full","Fixed",135
"mu",150,214.942667817788,145.316198392241,317.929803833174,130.785262548493,299.100073087082,2.11799999999999,"Full","Adaptive",135
"beta",0.1,0.141674930824238,0.0957821350045477,0.209556678007852,0.0862043502693244,0.197145511379152,2.11799999999999,"Full","Adaptive",135
"mu",150,208.566767422231,140.994488396774,308.523382492407,126.908687711108,290.224847133355,2.77100000000002,"Bessel","Fixed",136
"beta",0.1,0.139966901719307,0.0946198592005994,0.207046742009715,0.0851670476544647,0.194766755784149,2.77100000000002,"Bessel","Fixed",136
"mu",150,208.567411234712,140.995108133655,308.523931113366,126.909079632214,290.225742837211,2.77599999999998,"Bessel","Adaptive",136
"beta",0.1,0.139966323052616,0.0946193246319715,0.207046199759597,0.0851666956642759,0.194765950440957,2.77599999999998,"Bessel","Adaptive",136
"mu",150,208.58592509605,141.009946730918,308.546234906386,126.920335668358,290.251514523742,2.101,"Full","Fixed",136
"beta",0.1,0.13997994920974,0.0946304127184472,0.207062250051265,0.0851749806817448,0.194784917737736,2.101,"Full","Fixed",136
"mu",150,208.565366445304,141.002994574949,308.500625902255,126.907835981997,290.222896908611,1.03300000000002,"Full","Adaptive",136
"beta",0.1,0.139965974239339,0.0946255977206547,0.207031441984657,0.0851664837962667,0.194765464682411,1.03300000000002,"Full","Adaptive",136
"mu",150,155.856190584636,105.378613587012,230.513111880117,94.8604889880832,216.85189218119,2.94900000000001,"Bessel","Fixed",137
"beta",0.1,0.104394797958479,0.0705841650124398,0.154401115871684,0.063538968487593,0.145250627429366,2.94900000000001,"Bessel","Fixed",137
"mu",150,155.854712031017,105.377420375057,230.511348406672,94.859590088426,216.849833973607,2.655,"Bessel","Adaptive",137
"beta",0.1,0.104393795918422,0.0705833547957106,0.154399924143581,0.0635383592805688,0.145249232556275,2.655,"Bessel","Adaptive",137
"mu",150,155.856260598669,105.378670010362,230.513195558568,94.8605316147998,216.851989582539,1.85599999999999,"Full","Fixed",137
"beta",0.1,0.104394846202368,0.0705842040726675,0.154401173134942,0.0635389978597138,0.145250694545021,1.85599999999999,"Full","Fixed",137
"mu",150,155.857008838835,105.379558953816,230.513464331681,94.8609865319088,216.853031145762,1.03500000000003,"Full","Adaptive",137
"beta",0.1,0.104395341096784,0.0705847945831989,0.154401345319038,0.0635392987428388,0.145251383450729,1.03500000000003,"Full","Adaptive",137
"mu",150,156.624188549237,105.897516990454,231.64977929481,95.3274299390795,217.920947159395,2.60300000000001,"Bessel","Fixed",138
"beta",0.1,0.10663232463212,0.0720967648845664,0.157710996806237,0.0649004828038685,0.148364166460372,2.60300000000001,"Bessel","Fixed",138
"mu",150,156.637036441662,105.907917141988,231.66503361909,95.3352416410759,217.938831242248,3.35400000000001,"Bessel","Adaptive",138
"beta",0.1,0.106640849444111,0.0721036364962489,0.157721181937241,0.0649056658726457,0.148376033015576,3.35400000000001,"Bessel","Adaptive",138
"mu",150,156.640099833114,105.910370578695,231.668728394229,95.3371039944342,217.943095671793,1.92599999999999,"Full","Fixed",138
"beta",0.1,0.106643152808711,0.0721055115989385,0.157723893621877,0.0649070663288039,0.148379239288617,1.92599999999999,"Full","Fixed",138
"mu",150,156.631132128354,105.90402373688,231.65608525662,95.3316516668446,217.930612589863,1.52900000000002,"Full","Adaptive",138
